date,district_id,name,state,zone,lat,lon,raw_rainfall,observed_rainfall,regime,regime_confidence,lead_time,wind_speed,wind_dir,cape,pressure,radiation,temp_range,temp_mean,day_of_year,month,monsoon_phase,is_peak_monsoon,latitude,longitude,p_exceed_7.5,p_exceed_64.5,p_exceed_124.5,p_exceed_244.5,pressure_anomaly,wind_cape_ratio,dry_flag,rain_category
2024-08-04,388,Bhandara,Maharashtra,west_coast,21.17,79.65,16.2,7.55,western_disturbance,1.0,24,22.4,222,207.1,974.7,4.8,2.7,24.8,217,8,2,1,21.262611,79.80469,0.4125,0.4125,0.4125,0.4125,38.5,9.2,0,2
2024-08-04,389,Buldhana,Maharashtra,west_coast,20.53,76.18,4.3,68.2,active_monsoon,0.75,24,25.8,242,150.8,934.3,4.7,2.7,23.5,217,8,2,1,20.442566,76.28906,0.8649,0.8649,0.8649,0.8649,79.0,5.8,0,1
2024-08-04,390,Chandrapur,Maharashtra,west_coast,19.95,79.3,12.5,32.51,western_disturbance,1.0,24,22.7,243,451.3,982.6,10.0,4.8,26.6,217,8,2,1,19.973969,79.21875,1.0,1.0,1.0,1.0,30.6,19.9,0,2
2024-08-04,391,Dhule,Maharashtra,west_coast,20.9,74.78,57.5,62.47,depression,0.75,24,28.3,228,196.3,960.6,3.9,2.0,24.2,217,8,2,1,20.794014,74.765625,0.8626,0.8626,0.8626,0.8626,52.6,6.9,0,3
2024-08-04,392,Gadchiroli,Maharashtra,west_coast,19.5,80.0,21.4,1.93,western_disturbance,1.0,24,17.1,208,413.3,981.2,7.9,3.9,25.4,217,8,2,1,19.973969,80.03906,0.7263,0.7263,0.7263,0.7263,32.0,24.2,0,2
2024-08-04,393,Gondia,Maharashtra,west_coast,21.47,80.2,11.0,0.0,western_disturbance,1.0,24,22.4,220,171.7,970.6,3.9,2.1,24.4,217,8,2,1,21.49691,80.03906,0.05,0.05,0.05,0.05,42.6,7.7,0,2
2024-08-04,394,Hingoli,Maharashtra,west_coast,19.72,77.78,8.5,9.96,coastal,0.6667,24,25.3,248,219.2,963.6,7.4,3.9,25.8,217,8,2,1,19.973969,77.69531,0.6805,0.6805,0.6805,0.6805,49.6,8.7,0,1
2024-08-04,395,Jalgaon,Maharashtra,west_coast,21.0,75.97,13.8,40.32,western_disturbance,1.0,24,25.6,256,145.8,970.2,6.8,4.0,25.6,217,8,2,1,21.028313,76.05469,0.8676,0.8676,0.8676,0.8676,43.0,5.7,0,2
2024-08-04,396,Jalna,Maharashtra,west_coast,19.83,75.88,6.1,25.66,active_monsoon,0.75,24,23.8,243,123.3,940.4,2.7,1.5,23.4,217,8,2,1,19.973969,76.05469,0.8557,0.8557,0.8557,0.8557,72.9,5.2,0,1
2024-08-04,401,Nagpur,Maharashtra,west_coast,21.15,79.1,13.7,11.92,western_disturbance,1.0,24,20.4,234,165.0,966.6,2.9,2.3,24.9,217,8,2,1,21.262611,78.984375,0.5598,0.5598,0.5598,0.5598,46.6,8.1,0,2
2024-08-04,402,Nanded,Maharashtra,west_coast,19.15,77.3,6.2,3.28,coastal,0.6667,24,29.8,247,186.3,946.0,6.5,2.5,24.1,217,8,2,1,19.973969,77.22656,1.0,1.0,1.0,1.0,67.2,6.3,0,1
2024-08-04,403,Nandurbar,Maharashtra,west_coast,21.37,74.25,13.1,24.37,active_monsoon,0.75,24,30.2,254,211.7,952.2,2.3,1.0,24.0,217,8,2,1,21.262611,74.296875,0.9461,0.9461,0.9461,0.9461,61.0,7.0,0,2
2024-08-04,404,Nashik,Maharashtra,west_coast,19.99,73.78,109.7,6.61,coastal,0.6667,24,29.3,239,140.4,936.6,0.4,1.0,22.2,217,8,2,1,19.973969,73.71094,1.0,1.0,1.0,1.0,76.6,4.8,0,4
2024-08-04,406,Palghar,Maharashtra,west_coast,19.7,72.8,64.6,0.0,coastal,0.6667,24,34.2,236,665.4,1002.8,5.5,1.7,27.0,217,8,2,1,19.973969,72.77344,0.2,0.2,0.2,0.2,10.5,19.5,0,3
2024-08-04,407,Parbhani,Maharashtra,west_coast,19.27,76.77,6.6,23.56,active_monsoon,0.75,24,30.0,245,147.5,945.2,4.8,2.3,23.8,217,8,2,1,19.973969,76.75781,0.9713,0.9713,0.9713,0.9713,68.0,4.9,0,1
2024-08-04,416,Wardha,Maharashtra,west_coast,20.73,78.6,6.4,105.37,western_disturbance,1.0,24,20.1,246,234.6,972.4,4.8,3.0,25.3,217,8,2,1,20.794014,78.515625,0.9716,0.9716,0.9716,0.9716,40.9,11.7,0,1
2024-08-04,417,Washim,Maharashtra,west_coast,20.1,77.15,6.5,9.54,coastal,0.6667,24,27.4,244,202.1,949.4,8.2,3.0,24.7,217,8,2,1,20.208267,77.22656,0.6493,0.6493,0.6493,0.6493,63.9,7.4,0,1
2024-08-04,418,Yavatmal,Maharashtra,west_coast,20.38,78.35,6.2,36.83,depression,0.75,24,27.5,242,252.9,972.8,7.2,3.5,25.9,217,8,2,1,20.442566,78.28125,1.0,1.0,1.0,1.0,40.5,9.2,0,1
2024-08-04,500,Amritsar,Punjab,north,31.63,74.87,0.6,39.31,orographic,1.0,24,16.6,143,775.0,974.8,24.1,9.4,31.6,217,8,2,1,31.806053,74.765625,0.8513,0.8513,0.8513,0.8513,38.5,46.7,1,0
2024-08-04,507,Gurdaspur,Punjab,north,32.03,75.4,0.2,1.67,orographic,1.0,24,14.7,124,573.3,973.1,21.7,9.0,31.8,217,8,2,1,32.04035,75.46875,0.6385,0.6385,0.6385,0.6385,40.1,39.0,1,0
2024-08-04,508,Hoshiarpur,Punjab,north,31.52,75.92,0.3,25.16,orographic,1.0,24,17.4,122,585.8,963.3,17.3,8.7,31.6,217,8,2,1,31.454605,76.05469,0.9736,0.9736,0.9736,0.9736,50.0,33.7,1,0
2024-08-04,520,Pathankot,Punjab,north,32.27,75.65,7.3,0.0,orographic,1.0,24,10.0,40,656.7,953.0,23.8,7.2,29.2,217,8,2,1,32.27465,75.703125,0.2,0.2,0.2,0.2,60.2,65.7,0,1
2024-08-04,523,Ajmer,Rajasthan,west,26.45,74.63,18.6,0.0,orographic,0.6667,24,14.7,287,500.0,947.9,15.5,7.1,27.4,217,8,2,1,26.467485,74.73568,0.05,0.05,0.05,0.05,65.4,34.0,0,2
2024-08-04,538,Jaipur,Rajasthan,west,26.92,75.78,3.6,0.0,coastal,0.6667,24,20.3,51,500.0,948.9,20.9,6.8,28.0,217,8,2,1,26.959578,75.715866,0.05,0.05,0.05,0.05,64.4,24.6,0,1
2024-08-04,539,Jaisalmer,Rajasthan,west,26.92,70.9,17.6,0.0,coastal,0.6667,24,22.7,197,500.0,975.6,16.7,5.6,28.8,217,8,2,1,27.029877,71.0,0.05,0.05,0.05,0.05,37.6,22.0,0,2
2024-08-04,543,Jodhpur,Rajasthan,west,26.28,73.02,25.5,1.53,western_disturbance,0.6667,24,13.6,205,500.0,973.8,9.2,5.3,27.9,217,8,2,1,26.25659,73.00768,0.4242,0.4242,0.4242,0.4242,39.5,36.8,0,2
2024-08-04,544,Karauli,Rajasthan,west,26.48,77.02,9.8,0.0,coastal,0.6667,24,29.8,39,500.0,969.1,18.3,5.6,28.1,217,8,2,1,26.467485,77.01542,0.2,0.2,0.2,0.2,44.1,16.8,0,1
2024-08-04,550,Sawai Madhopur,Rajasthan,west,26.02,76.35,26.5,0.0,coastal,0.6667,24,24.8,359,500.0,969.1,16.8,6.6,28.5,217,8,2,1,25.975393,76.22951,0.05,0.05,0.05,0.05,44.1,20.2,0,2
2024-08-04,553,Tonk,Rajasthan,west,26.17,75.78,35.5,0.0,western_disturbance,1.0,24,16.3,5,500.0,969.4,16.6,6.1,28.8,217,8,2,1,26.25659,75.77388,0.05,0.05,0.05,0.05,43.9,30.7,0,3
2024-08-04,603,Adilabad,Telangana,south,19.66,78.53,6.2,2.72,coastal,0.6667,24,29.3,247,321.3,974.5,9.0,3.8,26.1,217,8,2,1,19.973969,78.515625,0.3235,0.3235,0.3235,0.3235,38.8,11.0,0,1
2024-08-04,604,Mancherial,Telangana,south,18.87,79.45,13.9,19.1,western_disturbance,1.0,24,15.9,235,457.5,982.1,9.0,4.9,26.1,217,8,2,1,19.973969,79.453125,0.8715,0.8715,0.8715,0.8715,31.1,28.8,0,2
2024-08-04,615,Jagtial,Telangana,south,18.78,78.9,12.2,17.41,coastal,0.6667,24,28.0,244,382.5,981.0,11.4,4.7,26.9,217,8,2,1,19.973969,78.984375,0.9083,0.9083,0.9083,0.9083,32.2,13.7,0,2
2024-08-04,617,Nirmal,Telangana,south,19.1,78.35,6.1,29.82,western_disturbance,1.0,24,23.6,245,280.4,970.3,6.8,2.8,25.4,217,8,2,1,19.973969,78.28125,0.9508,0.9508,0.9508,0.9508,43.0,11.9,0,1
2024-08-04,633,Asifabad,Telangana,south,19.36,79.28,12.5,16.4,western_disturbance,1.0,24,22.7,243,451.3,982.6,10.0,4.8,26.6,217,8,2,1,19.973969,79.21875,1.0,1.0,1.0,1.0,30.6,19.9,0,2
2024-08-04,634,Kumuram Bheem Asifabad,Telangana,south,19.36,79.28,12.5,16.4,western_disturbance,1.0,24,22.7,243,451.3,982.6,10.0,4.8,26.6,217,8,2,1,19.973969,79.21875,1.0,1.0,1.0,1.0,30.6,19.9,0,2
2024-08-04,635,Mancherial,Telangana,south,18.87,79.45,13.9,19.1,western_disturbance,1.0,24,15.9,235,457.5,982.1,9.0,4.9,26.1,217,8,2,1,19.973969,79.453125,0.8715,0.8715,0.8715,0.8715,31.1,28.8,0,2
2024-08-04,637,Jagtial,Telangana,south,18.78,78.9,12.2,17.41,coastal,0.6667,24,28.0,244,382.5,981.0,11.4,4.7,26.9,217,8,2,1,19.973969,78.984375,0.9083,0.9083,0.9083,0.9083,32.2,13.7,0,2
2024-08-04,638,Nirmal,Telangana,south,19.1,78.35,6.1,29.82,western_disturbance,1.0,24,23.6,245,280.4,970.3,6.8,2.8,25.4,217,8,2,1,19.973969,78.28125,0.9508,0.9508,0.9508,0.9508,43.0,11.9,0,1
2024-08-04,639,Mancherial,Telangana,south,18.87,79.45,13.9,19.1,western_disturbance,1.0,24,15.9,235,457.5,982.1,9.0,4.9,26.1,217,8,2,1,19.973969,79.453125,0.8715,0.8715,0.8715,0.8715,31.1,28.8,0,2
2024-08-04,659,Amethi,Uttar Pradesh,north,26.15,81.12,4.9,1.39,coastal,0.6667,24,36.3,91,500.0,983.5,12.1,5.6,28.9,217,8,2,1,26.25659,80.02196,0.3121,0.3121,0.3121,0.3121,29.8,13.8,0,1
2024-08-04,668,Banda,Uttar Pradesh,north,25.48,80.33,24.3,0.0,coastal,0.6667,24,32.9,98,500.0,981.3,11.3,4.0,27.5,217,8,2,1,25.483303,80.04339,0.05,0.05,0.05,0.05,32.0,15.2,0,2
2024-08-04,676,Chitrakoot,Uttar Pradesh,north,25.2,80.9,27.0,1.43,coastal,0.6667,24,27.6,99,500.0,975.8,12.4,4.2,27.3,217,8,2,1,25.272406,79.97838,0.6296,0.6296,0.6296,0.6296,37.5,18.1,0,2
2024-08-04,681,Fatehpur,Uttar Pradesh,north,25.93,80.82,8.2,7.4,coastal,0.6667,24,38.4,88,500.0,983.3,10.3,4.0,28.1,217,8,2,1,25.975393,79.96722,1.0,1.0,1.0,1.0,30.0,13.0,0,1
2024-08-04,688,Hamirpur,Uttar Pradesh,north,25.95,80.15,8.2,4.09,coastal,0.6667,24,38.4,88,500.0,983.3,10.3,4.0,28.1,217,8,2,1,25.975393,79.96722,1.0,1.0,1.0,1.0,30.0,13.0,0,1
2024-08-04,692,Jalaun,Uttar Pradesh,north,26.15,79.35,6.6,9.66,coastal,0.6667,24,31.8,74,500.0,981.2,11.1,3.3,28.0,217,8,2,1,26.25659,79.23161,0.5,0.5,0.5,0.5,32.0,15.7,0,1
2024-08-04,694,Jhansi,Uttar Pradesh,north,25.45,78.57,37.2,0.0,coastal,0.6667,24,25.2,0,500.0,969.7,9.0,3.6,26.6,217,8,2,1,25.483303,78.48157,0.2,0.2,0.2,0.2,43.5,19.8,0,3
2024-08-04,699,Kaushambi,Uttar Pradesh,north,25.5,81.1,24.3,0.0,coastal,0.6667,24,32.9,98,500.0,981.3,11.3,4.0,27.5,217,8,2,1,25.483303,80.04339,0.05,0.05,0.05,0.05,32.0,15.2,0,2
2024-08-04,704,Mahoba,Uttar Pradesh,north,25.3,79.88,13.3,0.0,coastal,0.6667,24,26.3,87,500.0,970.8,10.7,4.5,27.1,217,8,2,1,25.272406,79.78378,0.05,0.05,0.05,0.05,42.5,19.0,0,2
2024-08-04,714,Prayagraj,Uttar Pradesh,north,25.43,81.85,24.3,0.0,coastal,0.6667,24,32.9,98,500.0,981.3,11.3,4.0,27.5,217,8,2,1,25.483303,80.04339,0.05,0.05,0.05,0.05,32.0,15.2,0,2
2024-08-04,731,Banda,Uttar Pradesh,north,25.48,80.33,24.3,0.0,coastal,0.6667,24,32.9,98,500.0,981.3,11.3,4.0,27.5,217,8,2,1,25.483303,80.04339,0.05,0.05,0.05,0.05,32.0,15.2,0,2
2024-08-04,732,Orai,Uttar Pradesh,north,25.98,79.45,6.6,0.0,coastal,0.6667,24,31.9,78,500.0,981.3,8.1,3.8,27.9,217,8,2,1,25.975393,79.47541,0.05,0.05,0.05,0.05,32.0,15.7,0,1
2024-08-04,740,Prayagraj,Uttar Pradesh,north,25.43,81.85,24.3,0.0,coastal,0.6667,24,32.9,98,500.0,981.3,11.3,4.0,27.5,217,8,2,1,25.483303,80.04339,0.05,0.05,0.05,0.05,32.0,15.2,0,2
2024-08-04,784,Dadra and Nagar Haveli,Dadra & Nagar Haveli and Daman & Diu,west,20.2,73.02,80.9,14.76,western_disturbance,1.0,24,24.3,232,362.9,1000.1,1.6,1.4,26.0,217,8,2,1,20.208267,73.00781,0.862,0.862,0.862,0.862,13.1,14.9,0,4
2024-08-04,785,Daman,Dadra & Nagar Haveli and Daman & Diu,west,20.42,72.85,66.6,86.09,western_disturbance,1.0,24,28.4,240,725.0,1003.7,3.2,1.1,26.6,217,8,2,1,20.559715,72.890625,0.99,0.99,0.99,0.99,9.5,25.5,0,4
2024-08-04,786,Diu,Dadra & Nagar Haveli and Daman & Diu,west,20.72,70.98,6.1,23.8,coastal,1.0,24,34.6,253,945.4,1002.6,15.1,3.1,28.4,217,8,2,1,20.794014,71.015625,0.9238,0.9238,0.9238,0.9238,10.6,27.3,0,1
2024-08-04,792,Mancherial,Telangana,south,18.87,79.45,13.9,19.1,western_disturbance,1.0,24,15.9,235,457.5,982.1,9.0,4.9,26.1,217,8,2,1,19.973969,79.453125,0.8715,0.8715,0.8715,0.8715,31.1,28.8,0,2
2024-08-04,794,Jagtial,Telangana,south,18.78,78.9,12.2,17.41,coastal,0.6667,24,28.0,244,382.5,981.0,11.4,4.7,26.9,217,8,2,1,19.973969,78.984375,0.9083,0.9083,0.9083,0.9083,32.2,13.7,0,2
2024-08-04,795,Nirmal,Telangana,south,19.1,78.35,6.1,29.82,western_disturbance,1.0,24,23.6,245,280.4,970.3,6.8,2.8,25.4,217,8,2,1,19.973969,78.28125,0.9508,0.9508,0.9508,0.9508,43.0,11.9,0,1
2024-08-05,126,Balod,Chhattisgarh,central,21.2,80.77,2.8,2.15,orographic,1.0,24,12.0,236,737.9,956.3,21.2,7.2,25.9,218,8,2,1,21.262611,80.03906,0.2894,0.2894,0.2894,0.2894,57.0,61.5,0,1
2024-08-05,129,Bastar,Chhattisgarh,central,19.1,80.83,7.5,27.76,orographic,1.0,24,14.1,222,891.7,982.5,19.3,5.5,26.6,218,8,2,1,19.973969,80.03906,0.8756,0.8756,0.8756,0.8756,30.8,63.2,0,1
2024-08-05,130,Bemetara,Chhattisgarh,central,21.48,81.5,3.4,2.52,orographic,1.0,24,19.8,234,745.0,972.6,21.1,6.7,26.4,218,8,2,1,21.49691,80.03906,0.1152,0.1152,0.1152,0.1152,40.6,37.6,0,1
2024-08-05,131,Bijapur,Chhattisgarh,central,18.97,80.53,7.5,1.33,orographic,1.0,24,14.1,222,891.7,982.5,19.3,5.5,26.6,218,8,2,1,19.973969,80.03906,0.4227,0.4227,0.4227,0.4227,30.8,63.2,0,1
2024-08-05,134,Dhamtari,Chhattisgarh,central,20.7,81.55,3.2,8.2,orographic,1.0,24,16.0,232,776.3,977.8,22.4,6.8,27.0,218,8,2,1,20.794014,80.03906,0.6709,0.6709,0.6709,0.6709,35.5,48.5,0,1
2024-08-05,135,Durg,Chhattisgarh,central,21.18,81.28,2.8,2.1,orographic,1.0,24,12.0,236,737.9,956.3,21.2,7.2,25.9,218,8,2,1,21.262611,80.03906,0.2705,0.2705,0.2705,0.2705,57.0,61.5,0,1
2024-08-05,140,Kanker,Chhattisgarh,central,20.27,80.43,10.3,28.12,orographic,1.0,24,15.6,229,864.6,982.5,21.6,5.8,26.7,218,8,2,1,20.208267,80.03906,0.66,0.66,0.66,0.66,30.8,55.4,0,2
2024-08-05,141,Kondagaon,Chhattisgarh,central,19.6,80.57,7.5,31.83,orographic,1.0,24,14.1,222,891.7,982.5,19.3,5.5,26.6,218,8,2,1,19.973969,80.03906,1.0,1.0,1.0,1.0,30.8,63.2,0,1
2024-08-05,145,Narayanpur,Chhattisgarh,central,19.68,80.98,7.5,25.18,orographic,1.0,24,14.1,222,891.7,982.5,19.3,5.5,26.6,218,8,2,1,19.973969,80.03906,1.0,1.0,1.0,1.0,30.8,63.2,0,1
2024-08-05,147,Raipur,Chhattisgarh,central,21.25,81.63,2.8,4.59,orographic,1.0,24,12.0,236,737.9,956.3,21.2,7.2,25.9,218,8,2,1,21.262611,80.03906,0.7167,0.7167,0.7167,0.7167,57.0,61.5,0,1
2024-08-05,148,Rajnandgaon,Chhattisgarh,central,21.1,80.75,1.6,2.15,orographic,1.0,24,19.9,231,729.6,976.0,22.0,6.8,27.0,218,8,2,1,21.028313,80.03906,0.2894,0.2894,0.2894,0.2894,37.2,36.7,0,1
2024-08-05,154,Charama,Chhattisgarh,central,20.53,80.77,7.5,6.7,orographic,1.0,24,14.9,229,823.3,979.9,21.1,6.7,26.9,218,8,2,1,20.442566,80.03906,0.3803,0.3803,0.3803,0.3803,33.4,55.3,0,1
2024-08-05,173,Amreli,Gujarat,west,21.62,71.18,2.2,2.23,orographic,0.6667,24,34.3,242,708.3,985.9,18.1,5.7,28.6,218,8,2,1,21.731209,71.25,0.3667,0.3667,0.3667,0.3667,27.4,20.7,0,1
2024-08-05,177,Bharuch,Gujarat,west,21.7,72.98,23.6,1.27,western_disturbance,1.0,24,30.6,218,667.1,1000.9,18.7,4.8,27.9,218,8,2,1,21.731209,73.00781,0.2404,0.2404,0.2404,0.2404,12.4,21.8,0,2
2024-08-05,178,Bhavnagar,Gujarat,west,21.76,72.15,7.6,2.48,western_disturbance,1.0,24,30.5,239,653.3,1003.0,19.6,5.7,29.8,218,8,2,1,21.731209,72.1875,0.321,0.321,0.321,0.321,10.2,21.4,0,1
2024-08-05,180,Dang,Gujarat,west,20.75,73.68,10.2,19.86,coastal,0.6667,24,22.2,230,348.8,955.0,15.7,3.3,24.5,218,8,2,1,20.794014,73.71094,0.7776,0.7776,0.7776,0.7776,58.2,15.7,0,2
2024-08-05,182,Gir Somnath,Gujarat,west,20.97,70.37,10.0,9.52,western_disturbance,1.0,24,29.7,240,845.0,1003.4,16.1,2.4,28.1,218,8,2,1,21.028313,70.3125,0.5,0.5,0.5,0.5,9.9,28.5,0,2
2024-08-05,183,Jamnagar,Gujarat,west,22.47,70.07,1.5,7.97,orographic,0.6667,24,33.6,236,708.8,1001.3,17.2,3.7,29.5,218,8,2,1,22.551254,69.96094,0.514,0.514,0.514,0.514,12.0,21.1,0,1
2024-08-05,184,Junagadh,Gujarat,west,21.52,70.48,4.7,5.36,orographic,0.6667,24,29.6,238,721.7,936.3,18.9,4.8,24.8,218,8,2,1,21.49691,70.546875,0.5301,0.5301,0.5301,0.5301,77.0,24.4,0,1
2024-08-05,188,Narmada,Gujarat,west,21.8,73.5,6.4,12.06,orographic,0.6667,24,29.2,214,552.9,983.2,17.0,4.2,26.7,218,8,2,1,21.731209,73.47656,0.6427,0.6427,0.6427,0.6427,30.0,18.9,0,1
2024-08-05,189,Navsari,Gujarat,west,20.95,72.92,16.8,33.85,western_disturbance,1.0,24,28.6,225,761.7,1003.3,20.0,2.4,27.6,218,8,2,1,21.028313,72.890625,0.8869,0.8869,0.8869,0.8869,10.0,26.6,0,2
2024-08-05,192,Porbandar,Gujarat,west,21.63,69.6,1.9,4.37,coastal,1.0,24,32.2,235,1038.3,1002.8,17.4,2.1,28.6,218,8,2,1,21.61406,69.609375,1.0,1.0,1.0,1.0,10.5,32.2,0,1
2024-08-05,193,Rajkot,Gujarat,west,22.3,70.8,1.0,5.51,orographic,0.6667,24,32.0,231,694.2,986.8,19.2,6.7,28.9,218,8,2,1,22.199806,70.78125,0.5025,0.5025,0.5025,0.5025,26.5,21.7,0,1
2024-08-05,195,Surat,Gujarat,west,21.17,72.83,19.0,31.32,western_disturbance,1.0,24,30.3,224,761.7,1002.8,21.0,3.5,27.8,218,8,2,1,21.262611,72.77344,0.9423,0.9423,0.9423,0.9423,10.5,25.1,0,2
2024-08-05,196,Surendranagar,Gujarat,west,22.7,71.6,4.4,13.28,coastal,0.6667,24,27.7,247,595.4,991.4,14.7,6.4,29.9,218,8,2,1,22.785553,71.484375,0.6395,0.6395,0.6395,0.6395,21.9,21.5,0,1
2024-08-05,197,Tapi,Gujarat,west,21.12,73.4,6.4,27.48,western_disturbance,1.0,24,28.0,219,445.8,989.7,17.7,3.7,26.5,218,8,2,1,21.028313,73.47656,0.6978,0.6978,0.6978,0.6978,23.5,15.9,0,1
2024-08-05,198,Vadodara,Gujarat,west,22.3,73.2,12.6,24.04,western_disturbance,1.0,24,29.3,216,516.7,999.3,15.7,6.1,28.9,218,8,2,1,22.199806,73.24219,0.5973,0.5973,0.5973,0.5973,14.0,17.6,0,2
2024-08-05,199,Valsad,Gujarat,west,20.6,72.93,22.1,24.56,western_disturbance,1.0,24,26.3,220,672.1,1005.0,20.8,2.0,27.4,218,8,2,1,20.559715,72.890625,0.9521,0.9521,0.9521,0.9521,8.2,25.6,0,2
2024-08-05,200,Devbhoomi Dwarka,Gujarat,west,22.2,69.95,0.8,0.26,orographic,0.6667,24,33.9,231,624.2,996.4,16.0,5.3,29.4,218,8,2,1,22.199806,69.96094,0.0885,0.0885,0.0885,0.0885,16.9,18.4,1,0
2024-08-05,201,Morbi,Gujarat,west,22.82,70.83,3.5,8.15,orographic,0.6667,24,30.0,242,644.2,995.6,17.8,6.5,30.0,218,8,2,1,22.785553,70.78125,0.7898,0.7898,0.7898,0.7898,17.6,21.5,0,1
2024-08-05,202,Chhota Udaipur,Gujarat,west,22.3,74.0,6.7,9.44,coastal,0.6667,24,30.1,225,442.9,982.1,16.9,4.3,27.0,218,8,2,1,22.199806,73.94531,0.5,0.5,0.5,0.5,31.1,14.7,0,1
2024-08-05,203,Botad,Gujarat,west,22.17,71.67,7.4,11.16,orographic,0.6667,24,28.8,239,719.2,995.1,19.5,6.1,29.7,218,8,2,1,22.199806,71.71875,0.6256,0.6256,0.6256,0.6256,18.1,25.0,0,1
2024-08-05,204,Gir Forest,Gujarat,west,21.1,70.8,3.9,24.38,orographic,0.6667,24,29.3,245,755.4,988.3,16.0,3.6,27.1,218,8,2,1,21.028313,70.78125,0.9596,0.9596,0.9596,0.9596,25.0,25.8,0,1
2024-08-05,205,Narmada,Gujarat,west,21.8,73.5,6.4,12.06,orographic,0.6667,24,29.2,214,552.9,983.2,17.0,4.2,26.7,218,8,2,1,21.731209,73.47656,0.6427,0.6427,0.6427,0.6427,30.0,18.9,0,1
2024-08-05,228,Bilaspur,Himachal Pradesh,north,31.33,76.75,17.0,0.23,orographic,1.0,24,8.7,211,674.6,935.7,22.5,6.6,28.5,218,8,2,1,31.220306,76.75781,0.0849,0.0849,0.0849,0.0849,77.5,77.5,0,2
2024-08-05,230,Hamirpur,Himachal Pradesh,north,31.68,76.53,18.4,0.0,orographic,1.0,24,8.9,189,685.8,918.8,24.8,7.1,26.6,218,8,2,1,31.806053,76.52344,0.2,0.2,0.2,0.2,94.5,77.1,0,2
2024-08-05,232,Kinnaur,Himachal Pradesh,north,31.65,78.25,0.4,24.68,active_monsoon,0.75,24,17.3,223,109.6,626.4,22.5,6.9,12.4,218,8,2,1,31.688904,78.28125,0.8843,0.8843,0.8843,0.8843,386.8,6.3,1,0
2024-08-05,233,Kullu,Himachal Pradesh,north,31.95,77.1,11.0,42.52,active_monsoon,0.75,24,13.4,236,375.8,839.7,22.1,7.9,24.6,218,8,2,1,31.923203,77.22656,0.9662,0.9662,0.9662,0.9662,173.5,28.0,0,2
2024-08-05,235,Mandi,Himachal Pradesh,north,31.7,76.93,8.2,0.0,orographic,1.0,24,9.8,264,567.9,873.9,22.1,6.4,24.8,218,8,2,1,31.806053,76.99219,0.05,0.05,0.05,0.05,139.4,57.9,0,1
2024-08-05,236,Shimla,Himachal Pradesh,north,31.1,77.17,23.4,9.91,orographic,1.0,24,8.7,231,620.8,850.9,20.9,6.4,23.0,218,8,2,1,30.986008,77.22656,0.2174,0.2174,0.2174,0.2174,162.4,71.4,0,2
2024-08-05,239,Una,Himachal Pradesh,north,31.48,76.27,1.4,3.26,coastal,1.0,24,20.3,157,807.9,956.2,18.1,7.6,29.7,218,8,2,1,31.454605,76.28906,0.455,0.455,0.455,0.455,57.0,39.8,0,1
2024-08-05,336,Barwani,Madhya Pradesh,central,22.03,74.9,5.3,2.15,coastal,0.6667,24,32.1,230,360.4,980.3,19.3,6.2,27.6,218,8,2,1,21.965508,75.0,0.3586,0.3586,0.3586,0.3586,33.0,11.2,0,1
2024-08-05,339,Burhanpur,Madhya Pradesh,central,21.33,76.23,4.3,11.17,orographic,0.6667,24,26.1,233,538.3,976.1,18.2,6.2,26.7,218,8,2,1,21.262611,76.28906,0.6345,0.6345,0.6345,0.6345,37.1,20.6,0,1
2024-08-05,340,Chhatarpur,Madhya Pradesh,central,24.92,79.58,3.6,68.67,depression,0.75,24,21.4,206,500.0,972.8,22.2,6.9,28.8,218,8,2,1,24.99121,79.53714,0.9584,0.9584,0.9584,0.9584,40.5,23.4,0,1
2024-08-05,343,Datia,Madhya Pradesh,central,25.67,78.45,2.4,0.0,coastal,0.6667,24,25.6,187,500.0,978.2,20.4,7.2,29.4,218,8,2,1,25.764498,78.52941,0.05,0.05,0.05,0.05,35.0,19.5,0,1
2024-08-05,348,Gwalior,Madhya Pradesh,central,26.22,78.18,0.9,0.0,coastal,0.6667,24,29.0,163,500.0,977.9,19.7,7.4,29.4,218,8,2,1,26.25659,78.24369,0.05,0.05,0.05,0.05,35.4,17.2,1,0
2024-08-05,355,Khandwa,Madhya Pradesh,central,21.83,76.35,6.4,10.55,coastal,0.6667,24,23.2,230,448.8,966.4,14.9,5.7,26.8,218,8,2,1,21.731209,76.28906,1.0,1.0,1.0,1.0,46.9,19.3,0,1
2024-08-05,356,Khargone,Madhya Pradesh,central,21.82,75.62,3.2,47.04,depression,0.75,24,28.2,240,404.2,971.0,18.8,5.6,27.5,218,8,2,1,21.731209,75.703125,0.9359,0.9359,0.9359,0.9359,42.2,14.3,0,1
2024-08-05,359,Morena,Madhya Pradesh,central,26.5,77.98,0.8,10.81,coastal,0.6667,24,30.2,150,500.0,979.0,19.6,7.5,29.6,218,8,2,1,26.467485,78.00661,0.5395,0.5395,0.5395,0.5395,34.2,16.6,1,0
2024-08-05,362,Panna,Madhya Pradesh,central,24.72,80.18,2.5,14.04,western_disturbance,1.0,24,21.6,201,500.0,979.1,22.0,6.8,28.9,218,8,2,1,24.710016,79.96785,0.5429,0.5429,0.5429,0.5429,34.1,23.1,0,1
