date,district_id,name,state,zone,lat,lon,raw_rainfall,observed_rainfall,regime,regime_confidence,lead_time,wind_speed,wind_dir,cape,pressure,radiation,temp_range,temp_mean,day_of_year,month,monsoon_phase,is_peak_monsoon,latitude,longitude,p_exceed_7.5,p_exceed_64.5,p_exceed_124.5,p_exceed_244.5
2024-06-06,714,Prayagraj,Uttar Pradesh,north,25.43,81.85,0.0,4.88,orographic,0.6667,24,19.5,307.0,,987.8,22.7,12.4,37.5,158,6,1,0,25.483303,80.04339,0.5325,0.5325,0.5325,0.5325
2024-06-06,731,Banda,Uttar Pradesh,north,25.48,80.33,0.0,3.71,orographic,0.6667,24,19.5,307.0,,987.8,22.7,12.4,37.5,158,6,1,0,25.483303,80.04339,1.0,1.0,1.0,1.0
2024-06-06,732,Orai,Uttar Pradesh,north,25.98,79.45,0.0,6.6,orographic,0.6667,24,17.1,319.0,,987.3,23.4,12.7,37.4,158,6,1,0,25.975393,79.47541,1.0,1.0,1.0,1.0
2024-06-06,740,Prayagraj,Uttar Pradesh,north,25.43,81.85,0.0,4.88,orographic,0.6667,24,19.5,307.0,,987.8,22.7,12.4,37.5,158,6,1,0,25.483303,80.04339,0.5325,0.5325,0.5325,0.5325
2024-06-06,784,Dadra and Nagar Haveli,Dadra & Nagar Haveli and Daman & Diu,west,20.2,73.02,0.7,0.0,coastal,1.0,24,24.5,271.0,1482.1,1003.7,25.2,8.7,33.0,158,6,1,0,20.208267,73.00781,0.5,0.5,0.5,0.5
2024-06-06,785,Daman,Dadra & Nagar Haveli and Daman & Diu,west,20.42,72.85,0.6,0.0,coastal,1.0,24,22.4,255.0,1867.5,1007.8,25.3,3.9,31.1,158,6,1,0,20.559715,72.890625,0.5,0.5,0.5,0.5
2024-06-06,786,Diu,Dadra & Nagar Haveli and Daman & Diu,west,20.72,70.98,0.0,0.0,coastal,1.0,24,31.4,258.0,1122.1,1007.2,26.0,8.8,32.7,158,6,1,0,20.794014,71.015625,0.2,0.2,0.2,0.2
2024-06-06,792,Mancherial,Telangana,south,18.87,79.45,2.5,0.0,orographic,1.0,24,16.3,232.0,564.6,982.8,22.7,14.8,36.3,158,6,1,0,19.973969,79.453125,0.95,0.95,0.95,0.95
2024-06-06,794,Jagtial,Telangana,south,18.78,78.9,2.7,0.0,coastal,0.6667,24,22.6,252.0,499.2,981.8,26.5,13.1,35.4,158,6,1,0,19.973969,78.984375,0.95,0.95,0.95,0.95
2024-06-06,795,Nirmal,Telangana,south,19.1,78.35,4.2,0.0,coastal,0.6667,24,22.8,281.0,476.3,971.7,24.9,13.6,33.8,158,6,1,0,19.973969,78.28125,0.85,0.85,0.85,0.85
2024-06-07,126,Balod,Chhattisgarh,central,21.2,80.77,0.0,13.05,orographic,1.0,24,17.5,212.0,604.2,955.3,19.1,10.8,34.4,159,6,1,0,21.262611,80.03906,1.0,1.0,1.0,1.0
2024-06-07,129,Bastar,Chhattisgarh,central,19.1,80.83,2.7,0.0,coastal,1.0,24,23.2,167.0,892.1,981.1,11.9,10.1,33.2,159,6,1,0,19.973969,80.03906,0.5,0.5,0.5,0.5
2024-06-07,130,Bemetara,Chhattisgarh,central,21.48,81.5,0.0,11.49,orographic,0.6667,24,32.8,216.0,519.6,970.9,18.6,10.7,36.0,159,6,1,0,21.49691,80.03906,0.7022,0.7022,0.7022,0.7022
2024-06-07,131,Bijapur,Chhattisgarh,central,18.97,80.53,2.7,0.0,coastal,1.0,24,23.2,167.0,892.1,981.1,11.9,10.1,33.2,159,6,1,0,19.973969,80.03906,0.5,0.5,0.5,0.5
2024-06-07,134,Dhamtari,Chhattisgarh,central,20.7,81.55,1.1,0.0,orographic,0.6667,24,22.7,181.0,579.6,976.3,19.0,11.5,35.4,159,6,1,0,20.794014,80.03906,0.05,0.05,0.05,0.05
2024-06-07,135,Durg,Chhattisgarh,central,21.18,81.28,0.0,14.99,orographic,1.0,24,17.5,212.0,604.2,955.3,19.1,10.8,34.4,159,6,1,0,21.262611,80.03906,0.8283,0.8283,0.8283,0.8283
2024-06-07,140,Kanker,Chhattisgarh,central,20.27,80.43,1.1,0.77,coastal,1.0,24,37.8,185.0,815.0,981.1,16.1,11.0,34.3,159,6,1,0,20.208267,80.03906,0.166,0.166,0.166,0.166
2024-06-07,141,Kondagaon,Chhattisgarh,central,19.6,80.57,2.7,0.0,coastal,1.0,24,23.2,167.0,892.1,981.1,11.9,10.1,33.2,159,6,1,0,19.973969,80.03906,0.2,0.2,0.2,0.2
2024-06-07,145,Narayanpur,Chhattisgarh,central,19.68,80.98,2.7,0.0,coastal,1.0,24,23.2,167.0,892.1,981.1,11.9,10.1,33.2,159,6,1,0,19.973969,80.03906,0.2,0.2,0.2,0.2
2024-06-07,147,Raipur,Chhattisgarh,central,21.25,81.63,0.0,3.45,orographic,1.0,24,17.5,212.0,604.2,955.3,19.1,10.8,34.4,159,6,1,0,21.262611,80.03906,0.9598,0.9598,0.9598,0.9598
2024-06-07,148,Rajnandgaon,Chhattisgarh,central,21.1,80.75,0.4,13.05,orographic,0.6667,24,33.8,197.0,599.2,974.5,23.3,10.0,35.1,159,6,1,0,21.028313,80.03906,1.0,1.0,1.0,1.0
2024-06-07,154,Charama,Chhattisgarh,central,20.53,80.77,0.1,0.26,coastal,0.6667,24,21.1,186.0,664.2,978.5,14.4,10.9,34.3,159,6,1,0,20.442566,80.03906,0.2572,0.2572,0.2572,0.2572
2024-06-07,173,Amreli,Gujarat,west,21.62,71.18,0.8,0.21,orographic,0.6667,24,41.2,270.0,506.3,987.8,25.5,12.6,34.8,159,6,1,0,21.731209,71.25,0.2633,0.2633,0.2633,0.2633
2024-06-07,177,Bharuch,Gujarat,west,21.7,72.98,0.0,0.0,coastal,1.0,24,29.3,243.0,987.1,1002.1,24.6,8.5,35.4,159,6,1,0,21.731209,73.00781,0.05,0.05,0.05,0.05
2024-06-07,178,Bhavnagar,Gujarat,west,21.76,72.15,0.1,0.0,orographic,0.6667,24,32.8,230.0,570.4,1004.3,24.6,7.0,34.2,159,6,1,0,21.731209,72.1875,0.2,0.2,0.2,0.2
2024-06-07,180,Dang,Gujarat,west,20.75,73.68,18.6,0.0,coastal,1.0,24,22.4,233.0,858.3,956.0,19.5,13.2,32.1,159,6,1,0,20.794014,73.71094,0.2,0.2,0.2,0.2
2024-06-07,182,Gir Somnath,Gujarat,west,20.97,70.37,0.0,0.0,western_disturbance,1.0,24,26.6,282.0,840.0,1005.7,25.5,5.2,31.3,159,6,1,0,21.028313,70.3125,0.5,0.5,0.5,0.5
2024-06-07,183,Jamnagar,Gujarat,west,22.47,70.07,0.0,0.0,coastal,1.0,24,35.4,274.0,1517.9,1004.4,25.6,4.6,31.2,159,6,1,0,22.551254,69.96094,0.05,0.05,0.05,0.05
2024-06-07,184,Junagadh,Gujarat,west,21.52,70.48,0.0,2.01,orographic,0.6667,24,27.8,270.0,598.3,939.4,25.6,12.2,30.9,159,6,1,0,21.49691,70.546875,0.4438,0.4438,0.4438,0.4438
2024-06-07,188,Narmada,Gujarat,west,21.8,73.5,4.4,0.0,orographic,0.6667,24,29.8,243.0,777.5,984.2,24.5,13.2,34.5,159,6,1,0,21.731209,73.47656,0.2,0.2,0.2,0.2
2024-06-07,189,Navsari,Gujarat,west,20.95,72.92,0.2,0.0,coastal,1.0,24,25.4,235.0,1409.2,1004.7,24.5,4.5,32.0,159,6,1,0,21.028313,72.890625,0.2,0.2,0.2,0.2
2024-06-07,192,Porbandar,Gujarat,west,21.63,69.6,0.0,0.79,coastal,1.0,24,27.0,273.0,1084.6,1005.9,26.1,3.6,31.1,159,6,1,0,21.61406,69.609375,0.1679,0.1679,0.1679,0.1679
2024-06-07,193,Rajkot,Gujarat,west,22.3,70.8,0.0,0.0,orographic,0.6667,24,36.4,282.0,661.7,989.3,26.0,13.1,34.4,159,6,1,0,22.199806,70.78125,0.2,0.2,0.2,0.2
2024-06-07,195,Surat,Gujarat,west,21.17,72.83,0.0,0.0,coastal,1.0,24,26.4,236.0,1409.2,1004.1,24.0,7.2,33.7,159,6,1,0,21.262611,72.77344,0.05,0.05,0.05,0.05
2024-06-07,196,Surendranagar,Gujarat,west,22.7,71.6,0.0,0.0,orographic,0.6667,24,34.6,272.0,666.3,993.5,26.4,13.0,34.9,159,6,1,0,22.785553,71.484375,0.05,0.05,0.05,0.05
2024-06-07,197,Tapi,Gujarat,west,21.12,73.4,3.4,1.29,coastal,1.0,24,36.0,235.0,1010.4,990.4,22.2,12.0,34.4,159,6,1,0,21.028313,73.47656,0.3424,0.3424,0.3424,0.3424
2024-06-07,198,Vadodara,Gujarat,west,22.3,73.2,1.1,6.92,coastal,1.0,24,28.5,251.0,888.8,1000.3,25.1,11.8,36.4,159,6,1,0,22.199806,73.24219,1.0,1.0,1.0,1.0
2024-06-07,199,Valsad,Gujarat,west,20.6,72.93,1.5,0.0,coastal,1.0,24,23.2,244.0,1499.2,1006.0,23.2,4.8,30.8,159,6,1,0,20.559715,72.890625,0.2,0.2,0.2,0.2
2024-06-07,200,Devbhoomi Dwarka,Gujarat,west,22.2,69.95,0.0,0.0,coastal,1.0,24,33.4,275.0,906.3,999.2,25.8,11.5,34.0,159,6,1,0,22.199806,69.96094,0.05,0.05,0.05,0.05
2024-06-07,201,Morbi,Gujarat,west,22.82,70.83,0.0,0.46,coastal,1.0,24,37.8,265.0,1049.2,998.3,26.1,11.6,34.1,159,6,1,0,22.785553,70.78125,0.2944,0.2944,0.2944,0.2944
2024-06-07,202,Chhota Udaipur,Gujarat,west,22.3,74.0,1.9,5.29,orographic,0.6667,24,28.8,260.0,534.6,982.9,26.8,12.2,35.7,159,6,1,0,22.199806,73.94531,0.6067,0.6067,0.6067,0.6067
2024-06-07,203,Botad,Gujarat,west,22.17,71.67,0.0,0.0,orographic,0.6667,24,36.8,277.0,542.1,996.8,26.0,12.1,35.9,159,6,1,0,22.199806,71.71875,0.2,0.2,0.2,0.2
2024-06-07,204,Gir Forest,Gujarat,west,21.1,70.8,0.0,0.0,orographic,0.6667,24,32.8,274.0,751.3,990.2,25.0,12.1,33.4,159,6,1,0,21.028313,70.78125,0.2,0.2,0.2,0.2
2024-06-07,205,Narmada,Gujarat,west,21.8,73.5,4.4,0.0,orographic,0.6667,24,29.8,243.0,777.5,984.2,24.5,13.2,34.5,159,6,1,0,21.731209,73.47656,0.2,0.2,0.2,0.2
2024-06-07,228,Bilaspur,Himachal Pradesh,north,31.33,76.75,0.0,10.21,coastal,0.6667,24,26.9,341.0,51.3,936.6,29.0,14.4,32.3,159,6,1,0,31.220306,76.75781,0.969,0.969,0.969,0.969
2024-06-07,230,Hamirpur,Himachal Pradesh,north,31.68,76.53,0.0,10.85,orographic,0.6667,24,19.7,321.0,82.9,920.4,29.4,14.0,29.9,159,6,1,0,31.806053,76.52344,0.8537,0.8537,0.8537,0.8537
2024-06-07,232,Kinnaur,Himachal Pradesh,north,31.65,78.25,0.0,0.48,orographic,0.6667,24,16.7,269.0,15.0,624.7,32.7,9.8,5.1,159,6,1,0,31.688904,78.28125,0.6178,0.6178,0.6178,0.6178
2024-06-07,233,Kullu,Himachal Pradesh,north,31.95,77.1,0.0,15.35,active_monsoon,0.75,24,15.5,11.0,35.4,843.1,30.4,13.6,22.8,159,6,1,0,31.923203,77.22656,0.99,0.99,0.99,0.99
2024-06-07,235,Mandi,Himachal Pradesh,north,31.7,76.93,0.0,0.71,coastal,0.6667,24,20.6,4.0,21.3,876.3,30.0,14.0,26.1,159,6,1,0,31.806053,76.99219,0.4138,0.4138,0.4138,0.4138
2024-06-07,236,Shimla,Himachal Pradesh,north,31.1,77.17,0.0,2.3,coastal,0.6667,24,28.0,330.0,8.8,852.0,29.6,13.4,25.2,159,6,1,0,30.986008,77.22656,0.0075,0.0075,0.0075,0.0075
2024-06-07,239,Una,Himachal Pradesh,north,31.48,76.27,0.0,27.53,active_monsoon,0.75,24,25.0,330.0,138.8,957.0,28.7,14.6,33.8,159,6,1,0,31.454605,76.28906,0.9576,0.9576,0.9576,0.9576
2024-06-07,336,Barwani,Madhya Pradesh,central,22.03,74.9,0.0,4.38,coastal,0.6667,24,29.4,289.0,378.3,980.3,27.9,10.5,36.5,159,6,1,0,21.965508,75.0,0.666,0.666,0.666,0.666
2024-06-07,339,Burhanpur,Madhya Pradesh,central,21.33,76.23,0.0,3.11,orographic,0.6667,24,18.0,267.0,417.9,975.1,26.3,10.0,36.3,159,6,1,0,21.262611,76.28906,1.0,1.0,1.0,1.0
2024-06-07,340,Chhatarpur,Madhya Pradesh,central,24.92,79.58,0.0,0.2,orographic,0.6667,24,16.6,312.0,,973.0,24.1,13.4,36.5,159,6,1,0,24.99121,79.53714,0.5687,0.5687,0.5687,0.5687
2024-06-07,343,Datia,Madhya Pradesh,central,25.67,78.45,0.0,2.44,orographic,0.6667,24,14.5,311.0,,979.6,23.7,14.0,36.9,159,6,1,0,25.764498,78.52941,0.503,0.503,0.503,0.503
2024-06-07,348,Gwalior,Madhya Pradesh,central,26.22,78.18,0.0,8.62,orographic,0.6667,24,16.4,304.0,,980.0,23.5,14.0,36.7,159,6,1,0,26.25659,78.24369,1.0,1.0,1.0,1.0
2024-06-07,355,Khandwa,Madhya Pradesh,central,21.83,76.35,0.0,2.42,coastal,0.6667,24,25.3,293.0,327.5,965.8,27.4,10.6,36.2,159,6,1,0,21.731209,76.28906,0.8209,0.8209,0.8209,0.8209
2024-06-07,356,Khargone,Madhya Pradesh,central,21.82,75.62,0.8,6.11,coastal,0.6667,24,25.1,286.0,370.4,970.6,27.4,10.6,36.3,159,6,1,0,21.731209,75.703125,0.5862,0.5862,0.5862,0.5862
2024-06-07,359,Morena,Madhya Pradesh,central,26.5,77.98,0.0,0.0,orographic,0.6667,24,16.6,299.0,,981.4,23.1,14.6,36.2,159,6,1,0,26.467485,78.00661,0.05,0.05,0.05,0.05
2024-06-07,362,Panna,Madhya Pradesh,central,24.72,80.18,0.0,0.29,orographic,0.6667,24,13.7,304.0,,978.8,23.4,14.7,35.8,159,6,1,0,24.710016,79.96785,0.0937,0.0937,0.0937,0.0937
2024-06-07,366,Rewa,Madhya Pradesh,central,24.53,81.3,0.0,9.99,orographic,0.6667,24,14.2,323.0,,964.9,23.2,13.1,35.9,159,6,1,0,24.49912,80.0,0.9753,0.9753,0.9753,0.9753
2024-06-07,368,Satna,Madhya Pradesh,central,24.58,80.83,0.0,3.64,orographic,0.6667,24,14.2,323.0,,964.9,23.2,13.1,35.9,159,6,1,0,24.49912,80.0,0.9392,0.9392,0.9392,0.9392
2024-06-07,373,Shivpuri,Madhya Pradesh,central,25.42,77.65,0.0,46.53,orographic,0.6667,24,16.7,328.0,,951.6,24.3,11.8,35.5,159,6,1,0,25.483303,77.505424,0.99,0.99,0.99,0.99
2024-06-07,379,Niwari,Madhya Pradesh,central,25.02,79.12,0.0,0.0,orographic,0.6667,24,12.9,311.0,,972.6,24.1,13.6,36.4,159,6,1,0,24.99121,79.246506,0.05,0.05,0.05,0.05
2024-06-07,383,Ahmednagar,Maharashtra,west_coast,19.09,74.73,1.1,0.0,orographic,0.6667,24,43.9,283.0,656.3,943.3,21.3,9.6,31.1,159,6,1,0,19.973969,74.765625,0.95,0.95,0.95,0.95
2024-06-07,384,Akola,Maharashtra,west_coast,20.7,77.0,0.5,1.19,orographic,0.6667,24,33.7,232.0,507.9,973.1,16.8,10.7,36.0,159,6,1,0,20.794014,76.99219,0.5359,0.5359,0.5359,0.5359
2024-06-07,385,Amravati,Maharashtra,west_coast,20.93,77.75,2.0,0.0,orographic,0.6667,24,25.6,212.0,531.3,967.4,16.8,11.1,35.9,159,6,1,0,21.028313,77.69531,0.05,0.05,0.05,0.05
2024-06-07,386,Chhatrapati Sambhajinagar,Maharashtra,west_coast,19.88,75.32,10.4,0.0,orographic,0.6667,24,24.6,277.0,757.5,927.0,21.0,8.2,30.7,159,6,1,0,19.973969,75.234375,0.2,0.2,0.2,0.2
2024-06-07,388,Bhandara,Maharashtra,west_coast,21.17,79.65,0.2,0.0,orographic,0.6667,24,28.8,190.0,671.7,974.8,22.9,9.8,35.7,159,6,1,0,21.262611,79.80469,0.05,0.05,0.05,0.05
2024-06-07,389,Buldhana,Maharashtra,west_coast,20.53,76.18,0.2,0.0,orographic,0.6667,24,28.6,298.0,520.0,935.9,20.4,10.5,32.5,159,6,1,0,20.442566,76.28906,0.2,0.2,0.2,0.2
2024-06-07,390,Chandrapur,Maharashtra,west_coast,19.95,79.3,2.6,0.0,orographic,0.6667,24,32.0,186.0,673.3,982.5,18.1,12.3,34.8,159,6,1,0,19.973969,79.21875,0.2,0.2,0.2,0.2
2024-06-07,391,Dhule,Maharashtra,west_coast,20.9,74.78,1.5,0.0,orographic,0.6667,24,40.1,282.0,563.3,962.2,27.4,8.7,33.2,159,6,1,0,20.794014,74.765625,0.05,0.05,0.05,0.05
2024-06-07,392,Gadchiroli,Maharashtra,west_coast,19.5,80.0,2.7,0.0,coastal,1.0,24,23.2,167.0,892.1,981.1,11.9,10.1,33.2,159,6,1,0,19.973969,80.03906,0.2,0.2,0.2,0.2
2024-06-07,393,Gondia,Maharashtra,west_coast,21.47,80.2,0.0,2.99,orographic,0.6667,24,32.8,216.0,519.6,970.9,18.6,10.7,36.0,159,6,1,0,21.49691,80.03906,0.8765,0.8765,0.8765,0.8765
2024-06-07,394,Hingoli,Maharashtra,west_coast,19.72,77.78,6.5,0.0,orographic,0.6667,24,30.0,218.0,571.7,964.1,18.2,11.4,34.3,159,6,1,0,19.973969,77.69531,0.5,0.5,0.5,0.5
2024-06-07,395,Jalgaon,Maharashtra,west_coast,21.0,75.97,0.5,0.67,orographic,0.6667,24,25.4,276.0,545.0,970.8,26.4,11.2,35.5,159,6,1,0,21.028313,76.05469,0.4012,0.4012,0.4012,0.4012
2024-06-07,396,Jalna,Maharashtra,west_coast,19.83,75.88,15.2,0.0,orographic,0.6667,24,31.6,282.0,735.4,941.5,23.0,11.8,30.3,159,6,1,0,19.973969,76.05469,0.2,0.2,0.2,0.2
2024-06-07,401,Nagpur,Maharashtra,west_coast,21.15,79.1,0.0,0.0,coastal,0.6667,24,28.4,210.0,492.9,967.2,14.9,8.2,35.9,159,6,1,0,21.262611,78.984375,0.2,0.2,0.2,0.2
2024-06-07,402,Nanded,Maharashtra,west_coast,19.15,77.3,1.9,0.0,orographic,0.6667,24,34.1,205.0,559.6,946.8,16.9,12.6,32.0,159,6,1,0,19.973969,77.22656,0.85,0.85,0.85,0.85
2024-06-07,403,Nandurbar,Maharashtra,west_coast,21.37,74.25,2.4,0.0,orographic,0.6667,24,36.9,273.0,685.4,954.3,25.3,12.2,33.0,159,6,1,0,21.262611,74.296875,0.2,0.2,0.2,0.2
2024-06-07,404,Nashik,Maharashtra,west_coast,19.99,73.78,7.6,0.0,orographic,0.6667,24,32.6,272.0,526.3,939.0,20.7,10.4,29.9,159,6,1,0,19.973969,73.71094,0.2,0.2,0.2,0.2
2024-06-07,406,Palghar,Maharashtra,west_coast,19.7,72.8,0.0,0.0,coastal,1.0,24,27.6,271.0,1503.3,1004.8,22.2,3.9,31.4,159,6,1,0,19.973969,72.77344,0.85,0.85,0.85,0.85
2024-06-07,407,Parbhani,Maharashtra,west_coast,19.27,76.77,1.6,0.0,orographic,0.6667,24,33.0,235.0,659.2,946.1,16.0,12.2,31.5,159,6,1,0,19.973969,76.75781,0.5,0.5,0.5,0.5
2024-06-07,416,Wardha,Maharashtra,west_coast,20.73,78.6,1.3,0.21,orographic,0.6667,24,33.6,212.0,663.3,972.7,17.4,10.6,36.3,159,6,1,0,20.794014,78.515625,0.0809,0.0809,0.0809,0.0809
2024-06-07,417,Washim,Maharashtra,west_coast,20.1,77.15,1.5,0.0,orographic,0.6667,24,33.3,227.0,558.3,950.2,23.4,12.0,33.3,159,6,1,0,20.208267,77.22656,0.2,0.2,0.2,0.2
2024-06-07,418,Yavatmal,Maharashtra,west_coast,20.38,78.35,1.0,4.66,orographic,0.6667,24,47.1,209.0,592.1,972.9,20.1,12.0,35.4,159,6,1,0,20.442566,78.28125,0.8196,0.8196,0.8196,0.8196
2024-06-07,500,Amritsar,Punjab,north,31.63,74.87,0.7,73.29,orographic,0.6667,24,14.7,334.0,493.8,975.7,29.5,11.3,35.5,159,6,1,0,31.806053,74.765625,0.9762,0.9762,0.9762,0.9762
2024-06-07,507,Gurdaspur,Punjab,north,32.03,75.4,0.0,8.9,western_disturbance,1.0,24,15.5,333.0,317.5,974.0,29.7,12.4,34.8,159,6,1,0,32.04035,75.46875,1.0,1.0,1.0,1.0
2024-06-07,508,Hoshiarpur,Punjab,north,31.52,75.92,0.0,16.18,orographic,0.6667,24,19.3,341.0,203.8,964.0,28.6,13.4,34.6,159,6,1,0,31.454605,76.05469,0.4422,0.4422,0.4422,0.4422
2024-06-07,520,Pathankot,Punjab,north,32.27,75.65,0.0,4.44,orographic,0.6667,24,17.1,301.0,212.9,954.1,29.9,12.9,32.8,159,6,1,0,32.27465,75.703125,1.0,1.0,1.0,1.0
2024-06-07,523,Ajmer,Rajasthan,west,26.45,74.63,0.0,1.27,orographic,0.3333,24,20.2,269.0,,951.9,23.1,11.5,35.4,159,6,1,0,26.467485,74.73568,0.4282,0.4282,0.4282,0.4282
2024-06-07,538,Jaipur,Rajasthan,west,26.92,75.78,0.0,0.11,orographic,0.3333,24,23.2,278.0,,952.7,22.6,11.5,35.5,159,6,1,0,26.959578,75.715866,0.2174,0.2174,0.2174,0.2174
2024-06-07,539,Jaisalmer,Rajasthan,west,26.92,70.9,0.0,12.17,orographic,0.3333,24,25.9,222.0,,980.0,22.3,11.5,34.5,159,6,1,0,27.029877,71.0,0.8509,0.8509,0.8509,0.8509
2024-06-07,543,Jodhpur,Rajasthan,west,26.28,73.02,0.0,12.46,orographic,0.6667,24,19.2,256.0,,977.3,22.1,10.0,35.1,159,6,1,0,26.25659,73.00768,0.99,0.99,0.99,0.99
2024-06-07,544,Karauli,Rajasthan,west,26.48,77.02,0.0,0.18,orographic,0.6667,24,16.6,292.0,,973.0,23.3,14.3,35.2,159,6,1,0,26.467485,77.01542,0.2537,0.2537,0.2537,0.2537
2024-06-07,550,Sawai Madhopur,Rajasthan,west,26.02,76.35,0.0,0.0,orographic,0.6667,24,13.0,307.0,,972.9,23.4,13.2,35.6,159,6,1,0,25.975393,76.22951,0.05,0.05,0.05,0.05
2024-06-07,553,Tonk,Rajasthan,west,26.17,75.78,0.0,0.85,orographic,0.3333,24,26.3,296.0,,972.9,23.3,12.9,36.0,159,6,1,0,26.25659,75.77388,0.2582,0.2582,0.2582,0.2582
2024-06-07,603,Adilabad,Telangana,south,19.66,78.53,29.9,0.0,coastal,0.6667,24,41.7,239.0,451.3,974.3,15.6,15.2,32.4,159,6,1,0,19.973969,78.515625,0.5,0.5,0.5,0.5
2024-06-07,604,Mancherial,Telangana,south,18.87,79.45,2.7,0.0,coastal,1.0,24,23.8,149.0,864.6,982.1,15.9,10.9,34.3,159,6,1,0,19.973969,79.453125,0.95,0.95,0.95,0.95
2024-06-07,615,Jagtial,Telangana,south,18.78,78.9,6.2,0.0,orographic,0.6667,24,46.8,215.0,534.2,980.7,20.1,14.3,34.4,159,6,1,0,19.973969,78.984375,0.95,0.95,0.95,0.95
2024-06-07,617,Nirmal,Telangana,south,19.1,78.35,21.4,0.0,coastal,0.6667,24,40.5,206.0,462.9,970.4,19.7,14.7,33.1,159,6,1,0,19.973969,78.28125,0.85,0.85,0.85,0.85
2024-06-07,633,Asifabad,Telangana,south,19.36,79.28,2.6,0.0,orographic,0.6667,24,32.0,186.0,673.3,982.5,18.1,12.3,34.8,159,6,1,0,19.973969,79.21875,0.5,0.5,0.5,0.5
2024-06-07,634,Kumuram Bheem Asifabad,Telangana,south,19.36,79.28,2.6,0.0,orographic,0.6667,24,32.0,186.0,673.3,982.5,18.1,12.3,34.8,159,6,1,0,19.973969,79.21875,0.5,0.5,0.5,0.5
2024-06-07,635,Mancherial,Telangana,south,18.87,79.45,2.7,0.0,coastal,1.0,24,23.8,149.0,864.6,982.1,15.9,10.9,34.3,159,6,1,0,19.973969,79.453125,0.95,0.95,0.95,0.95
2024-06-07,637,Jagtial,Telangana,south,18.78,78.9,6.2,0.0,orographic,0.6667,24,46.8,215.0,534.2,980.7,20.1,14.3,34.4,159,6,1,0,19.973969,78.984375,0.95,0.95,0.95,0.95
2024-06-07,638,Nirmal,Telangana,south,19.1,78.35,21.4,0.0,coastal,0.6667,24,40.5,206.0,462.9,970.4,19.7,14.7,33.1,159,6,1,0,19.973969,78.28125,0.85,0.85,0.85,0.85
2024-06-07,639,Mancherial,Telangana,south,18.87,79.45,2.7,0.0,coastal,1.0,24,23.8,149.0,864.6,982.1,15.9,10.9,34.3,159,6,1,0,19.973969,79.453125,0.95,0.95,0.95,0.95
2024-06-07,659,Amethi,Uttar Pradesh,north,26.15,81.12,0.0,0.0,orographic,0.3333,24,22.8,295.0,,986.7,23.6,14.1,36.8,159,6,1,0,26.25659,80.02196,0.05,0.05,0.05,0.05
2024-06-07,668,Banda,Uttar Pradesh,north,25.48,80.33,0.0,1.47,orographic,0.6667,24,16.3,313.0,,986.0,23.1,14.0,36.9,159,6,1,0,25.483303,80.04339,0.4626,0.4626,0.4626,0.4626
2024-06-07,676,Chitrakoot,Uttar Pradesh,north,25.2,80.9,0.0,25.61,orographic,0.6667,24,15.8,316.0,,981.0,23.0,14.2,36.6,159,6,1,0,25.272406,79.97838,0.9805,0.9805,0.9805,0.9805
2024-06-07,681,Fatehpur,Uttar Pradesh,north,25.93,80.82,0.0,0.0,orographic,0.6667,24,19.6,297.0,,987.0,23.2,14.3,37.4,159,6,1,0,25.975393,79.96722,0.2,0.2,0.2,0.2
2024-06-07,688,Hamirpur,Uttar Pradesh,north,25.95,80.15,0.0,7.16,orographic,0.6667,24,19.6,297.0,,987.0,23.2,14.3,37.4,159,6,1,0,25.975393,79.96722,0.5012,0.5012,0.5012,0.5012
2024-06-07,692,Jalaun,Uttar Pradesh,north,26.15,79.35,0.0,0.0,orographic,0.3333,24,20.5,301.0,,984.9,22.9,14.4,37.0,159,6,1,0,26.25659,79.23161,0.2,0.2,0.2,0.2
2024-06-07,694,Jhansi,Uttar Pradesh,north,25.45,78.57,0.0,2.68,orographic,0.6667,24,15.1,316.0,,974.8,23.8,13.1,37.0,159,6,1,0,25.483303,78.48157,0.708,0.708,0.708,0.708
2024-06-07,699,Kaushambi,Uttar Pradesh,north,25.5,81.1,0.0,0.29,orographic,0.6667,24,16.3,313.0,,986.0,23.1,14.0,36.9,159,6,1,0,25.483303,80.04339,0.0933,0.0933,0.0933,0.0933
2024-06-07,704,Mahoba,Uttar Pradesh,north,25.3,79.88,0.0,7.01,orographic,0.6667,24,13.9,326.0,,976.3,23.8,13.6,36.6,159,6,1,0,25.272406,79.78378,0.9707,0.9707,0.9707,0.9707
2024-06-07,714,Prayagraj,Uttar Pradesh,north,25.43,81.85,0.0,6.77,orographic,0.6667,24,16.3,313.0,,986.0,23.1,14.0,36.9,159,6,1,0,25.483303,80.04339,0.7085,0.7085,0.7085,0.7085
2024-06-07,731,Banda,Uttar Pradesh,north,25.48,80.33,0.0,1.47,orographic,0.6667,24,16.3,313.0,,986.0,23.1,14.0,36.9,159,6,1,0,25.483303,80.04339,0.4626,0.4626,0.4626,0.4626
2024-06-07,732,Orai,Uttar Pradesh,north,25.98,79.45,0.0,23.55,orographic,0.6667,24,18.6,292.0,,985.5,23.5,14.2,37.3,159,6,1,0,25.975393,79.47541,0.8669,0.8669,0.8669,0.8669
